otu_id,mean_abundance,occurrence,taxonomy_0,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,predicted_occurrence,lower_conf_int,upper_conf_int
1963268,1.8138185065297466e-05,0.029411764705882353,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
1503054,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__stagnalis,0.010539793300859746,0.003907961481054373,0.02810830061554015
85643,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Zoogloeaceae,g__Thauera,s__sp. MZ1T,0.010539793300859746,0.003907961481054373,0.02810830061554015
1849032,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__sp. U41,0.010539793300859746,0.003907961481054373,0.02810830061554015
33887,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Rathayibacter,s__rathayi,0.010539793300859746,0.003907961481054373,0.02810830061554015
370764,1.8138185065297466e-05,0.029411764705882353,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__pygmaeum,0.010539793300859746,0.003907961481054373,0.02810830061554015
1546149,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Diaphorobacter,s__polyhydroxybutyrativorans,0.010539793300859746,0.003907961481054373,0.02810830061554015
1850250,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__sp. LPB0142,0.010539793300859746,0.003907961481054373,0.02810830061554015
85085,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Pseudarthrobacter,s__chlorophenolicus,0.010539793300859746,0.003907961481054373,0.02810830061554015
1630693,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__sp. SH-PL17,0.010539793300859746,0.003907961481054373,0.02810830061554015
644,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__hydrophila,0.010539793300859746,0.003907961481054373,0.02810830061554015
2010829,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Aerosticca,s__soli,0.010539793300859746,0.003907961481054373,0.02810830061554015
1178516,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Spirosoma,s__montaniterrae,0.010539793300859746,0.003907961481054373,0.02810830061554015
1197717,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Cloacibacillus,s__porcorum,0.010539793300859746,0.003907961481054373,0.02810830061554015
2048898,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. Y-01,0.010539793300859746,0.003907961481054373,0.02810830061554015
2072414,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__sp. ESTM1D_MKCIP4_1,0.010539793300859746,0.003907961481054373,0.02810830061554015
1161,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Cyanobacteria,c__,o__Nostocales,f__,g__,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
482564,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Cyanobacteria,c__,o__Oscillatoriales,f__Oscillatoriaceae,g__Oscillatoria,s__nigro-viridis,0.010539793300859746,0.003907961481054373,0.02810830061554015
56460,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__vesicatoria,0.010539793300859746,0.003907961481054373,0.02810830061554015
1316593,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp. oral taxon 864,0.010539793300859746,0.003907961481054373,0.02810830061554015
1534349,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__helvum,0.010539793300859746,0.003907961481054373,0.02810830061554015
157,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
356851,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__chokoriensis,0.010539793300859746,0.003907961481054373,0.02810830061554015
2722825,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__sp. DMU1,0.010539793300859746,0.003907961481054373,0.02810830061554015
68280,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__violaceusniger,0.010539793300859746,0.003907961481054373,0.02810830061554015
2009329,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sagittula,s__sp. P11,0.010539793300859746,0.003907961481054373,0.02810830061554015
2724192,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__sp. BT18,0.010539793300859746,0.003907961481054373,0.02810830061554015
2015795,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__sp. LY,0.010539793300859746,0.003907961481054373,0.02810830061554015
2571746,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__sp. DHOD12,0.010539793300859746,0.003907961481054373,0.02810830061554015
2762331,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,g__Dermacoccus,s__sp. PAMC28757,0.010539793300859746,0.003907961481054373,0.02810830061554015
1016987,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__sp. THN1,0.010539793300859746,0.003907961481054373,0.02810830061554015
333966,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__pogona,0.010539793300859746,0.003907961481054373,0.02810830061554015
1644055,1.8138185065297466e-05,0.03235294117647059,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__,g__,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
980427,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__wulumuqiensis,0.010539793300859746,0.003907961481054373,0.02810830061554015
1297617,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__Intestinimonas,s__butyriciproducens,0.010539793300859746,0.003907961481054373,0.02810830061554015
1499973,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__marmotae,0.010539793300859746,0.003907961481054373,0.02810830061554015
522,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acidiphilium,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
511,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Alcaligenes,s__faecalis,0.010539793300859746,0.003907961481054373,0.02810830061554015
2509458,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__protaetiae,0.010539793300859746,0.003907961481054373,0.02810830061554015
46677,1.8138185065297466e-05,0.03235294117647059,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__agarici,0.010539793300859746,0.003907961481054373,0.02810830061554015
1616117,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__formicae,0.010539793300859746,0.003907961481054373,0.02810830061554015
2054914,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. 02C 26,0.010539793300859746,0.003907961481054373,0.02810830061554015
2006,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__,f__,g__Thermobispora,s__bispora,0.010539793300859746,0.003907961481054373,0.02810830061554015
2716812,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,s__Candidatus Frankia datiscae,0.010539793300859746,0.003907961481054373,0.02810830061554015
234,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Brucella,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
1907575,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Jatrophihabitans,s__sp. GAS493,0.010539793300859746,0.003907961481054373,0.02810830061554015
1108595,1.8138185065297466e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Chromobacteriaceae,g__Chromobacterium,s__vaccinii,0.010539793300859746,0.003907961481054373,0.02810830061554015
53335,1.8138185065297466e-05,0.029411764705882353,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,s__,0.010539793300859746,0.003907961481054373,0.02810830061554015
1340,1.8138185065297466e-05,0.03529411764705882,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__porcinus,0.010539793300859746,0.003907961481054373,0.02810830061554015
2716227,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermatophilaceae,g__Mobilicoccus,s__sp. NJES-13,0.011352770905335041,0.004354147315123999,0.029269904525439372
93218,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__apista,0.011352770905335041,0.004354147315123999,0.029269904525439372
2603206,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Ruaniaceae,g__Ruania,s__sp. HY168,0.011352770905335041,0.004354147315123999,0.029269904525439372
2488819,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__endometrii,0.011352770905335041,0.004354147315123999,0.029269904525439372
265949,1.9533430070320347e-05,0.03235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__pseudoshottsii,0.011352770905335041,0.004354147315123999,0.029269904525439372
2508168,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__sp. YGD11-2,0.011352770905335041,0.004354147315123999,0.029269904525439372
94624,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__petrii,0.011352770905335041,0.004354147315123999,0.029269904525439372
2735133,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Herbiconiux,s__sp. SALV-R1,0.011352770905335041,0.004354147315123999,0.029269904525439372
1842537,1.9533430070320347e-05,0.03235294117647059,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__sp. RAC07,0.011352770905335041,0.004354147315123999,0.029269904525439372
40988,1.9533430070320347e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharomonospora,s__azurea,0.011352770905335041,0.004354147315123999,0.029269904525439372
2596916,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Frigoribacterium,s__sp. NBH87,0.011352770905335041,0.004354147315123999,0.029269904525439372
334852,1.9533430070320347e-05,0.03529411764705882,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__oryzae,0.011352770905335041,0.004354147315123999,0.029269904525439372
1982042,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Altererythrobacter,s__mangrovi,0.011352770905335041,0.004354147315123999,0.029269904525439372
293958,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__lusitanum,0.011352770905335041,0.004354147315123999,0.029269904525439372
1532023,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Qipengyuania,s__sediminis,0.011352770905335041,0.004354147315123999,0.029269904525439372
2294034,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__craniellae,0.011352770905335041,0.004354147315123999,0.029269904525439372
317577,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__ficus,0.011352770905335041,0.004354147315123999,0.029269904525439372
709883,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__zamorensis,0.011352770905335041,0.004354147315123999,0.029269904525439372
2268461,1.9533430070320347e-05,0.03529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. ABRD_28,0.011352770905335041,0.004354147315123999,0.029269904525439372
2049589,1.9533430070320347e-05,0.029411764705882353,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. HLS-6,0.011352770905335041,0.004354147315123999,0.029269904525439372
129337,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Geobacillus,s__,0.011352770905335041,0.004354147315123999,0.029269904525439372
2057246,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Acidipropionibacterium,s__virtanenii,0.011352770905335041,0.004354147315123999,0.029269904525439372
53437,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,s__alba,0.011352770905335041,0.004354147315123999,0.029269904525439372
1079,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Blastochloris,s__viridis,0.011352770905335041,0.004354147315123999,0.029269904525439372
332249,1.9533430070320347e-05,0.029411764705882353,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Trueperales,f__Trueperaceae,g__Truepera,s__radiovictrix,0.011352770905335041,0.004354147315123999,0.029269904525439372
1960083,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__gaoshouyii,0.011352770905335041,0.004354147315123999,0.029269904525439372
2698828,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__lacunae,0.011352770905335041,0.004354147315123999,0.029269904525439372
28077,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Nitrospirillum,s__amazonense,0.011352770905335041,0.004354147315123999,0.029269904525439372
2213200,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__mangyaensis,0.011352770905335041,0.004354147315123999,0.029269904525439372
37330,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__nova,0.011352770905335041,0.004354147315123999,0.029269904525439372
1756988,1.9533430070320347e-05,0.041176470588235294,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Nitratireductor,s__sp. OM-1,0.011352770905335041,0.004354147315123999,0.029269904525439372
2733662,1.9533430070320347e-05,0.03235294117647059,k__Viruses,p__Uroviricota,c__Caudoviricetes,o__Caudovirales,f__Autographiviridae,g__Pijolavirus,s__Pseudomonas virus PspYZU08,0.011352770905335041,0.004354147315123999,0.029269904525439372
658062,1.9533430070320347e-05,0.03529411764705882,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Candidatus Koribacter,s__versatilis,0.011352770905335041,0.004354147315123999,0.029269904525439372
41,1.9533430070320347e-05,0.03823529411764706,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Archangiaceae,g__Stigmatella,s__aurantiaca,0.011352770905335041,0.004354147315123999,0.029269904525439372
